url,net_rent,plz,place,street,gross_rent,rooms,area,build_ren_year,balcony_terrace,description,objectID
https://www.homegate.ch/mieten/3001869153,1500,2502,Biel/Bienne,No information,1700,3.5,92.0,0,False," Miete CHF 1’700.–  Zimmer  3.5  Fläche  92 m2 Der Anbieter hat keine genaue Adresse hinterlegt.  Adresse anfragen 2502 Biel/BienneDemografie und Steuern im Überblick: Gemeinde-Ratgeber für 2502 Biel/BienneVerfügbarkeitVerfügbar ab:Nach VereinbarungEntspannt umziehen: Kostenlose Offerten für Umzug und ReinigungKostenNettomiete:CHF 1’500.– Nebenkosten:CHF 200.– Miete:CHF 1’700.– Alternative zum Mietzinsdepot: Jahresprämie ab CHF 214.20 (aktuell zusätzliche 20% Rabatt)Einfach und schnell zum Betreibungsauszug: Jetzt online bestellen für CHF 29.–EckdatenObjekttyp:WohnungAnzahl Zimmer: 3.5 Etage: 3 Wohnfläche: 92 m2Beschreibung""SITUATION IDÉAL PROCHE DU CENTRE""L'appartement est situé au 3ème étage, très lumineux et proche du centre ville. Il se compose: d'un grand salon spacieux et lumineux, une cuisine entièrement rénové et 2 chambres et une salle de bain.Jardin de détente comprenant un abri à vélos à disposition des 4 locataires de l'immeuble.Cette offre de BETTERHOMES se caractérise par les avantages suivants: - lumineux- spacieux- coin jardin- rénové- proche du centre- etc., etc., etc…Intéressé? Contactez-nous pour une visite gratuite!Rien qui correspond? Vous trouverez plus de 2'500 autres objets sur: www.betterhomes.ch - Le spécialiste suisse des transactions immobilières.Vous avez un bien immobilier à commercialiser?Profitez de notre savoir-faire: https://www.betterhomes.ch/fr/profiterVous souhaitez connaître la valeur de votre bien immobilier?Découvrez sa valeur dès maintenant grâce à notre estimation gratuite, immédiate et sans engagement!https://www.betterhomes.ch/fr/knowledge/estimationPlus détailsSituation: proche du centreEtat du bâtiment: bonSalles de bain: 1 (1 x baignoire / WC / lavabo)Transport publics: bus, à proximitéEcole: école primaire, à proximitéCommerces: Coop / Migros, 500mWebseiteBesichtigung Online Live-Besichtigungen  Kontakt für Besichtigung  Herr Silvio Izzo  +41 76 565 22 27  +41 76 565 22 27  Nummer anzeigen Anbieter BETTERHOMES (Suisse) SA  Route Suisse 8 1163 Etoy VDKontakt Herr Silvio Izzo  043 500 04 00  043 500 04 00  Nummer anzeigen  +41 76 565 22 27  +41 76 565 22 27  Nummer anzeigen Inseratenummer3001869153Objekt-Ref.1265598",3001869153
https://www.homegate.ch/mieten/3001857788,1430,2502,Biel/Bienne,Rechbergerstrasse 1,1720,4.0,103.0,0,False," Miete CHF 1’720.–  Zimmer  4  Fläche  103 m2Rechbergerstrasse 1, 2502 Biel/BienneDemografie und Steuern im Überblick: Gemeinde-Ratgeber für 2502 Biel/BienneVerfügbarkeitVerfügbar ab:Nach VereinbarungEntspannt umziehen: Kostenlose Offerten für Umzug und ReinigungKostenNettomiete:CHF 1’430.– Nebenkosten:CHF 290.– Miete:CHF 1’720.– Alternative zum Mietzinsdepot: Jahresprämie ab CHF 216.70 (aktuell zusätzliche 20% Rabatt)Einfach und schnell zum Betreibungsauszug: Jetzt online bestellen für CHF 29.–EckdatenObjekttyp:WohnungAnzahl Zimmer: 4 Etage: 3 Wohnfläche: 103 m2Merkmale und AusstattungHaustiere erlaubtBeschreibung""Schöner Wohnen im Herzen von Biel/Bienne""Wir vermieten per sofort oder nach Vereinbarung eine moderne und helle 4-Zimmerwohnung im 3. OG (Lift vorhanden).Die Wohnung verfügt über: moderne und grosszügige Küche mit Geschirrspüler Parkett- und Laminatböden im Schlaf- und Wohnbereich Badezimmer mit Badewanne und einem Fenster Küche und Badezimmer sind mit einem dunklen Kunststoffboden verlegt Balkon vorhanden Keller und Estrichabteil vorhanden Waschküche und Trocknungsraum zur MitbenützungDer Hauptbahnhof, diverse Einkaufmöglichkeiten sowie der wunderschöne Bielersee sind in wenigen Gehminuten erreichbar.Haben wir Ihr Interesse geweckt? Für die Vereinbarung eines Besichtigungstermins, können Sie sich gerne bei uns melden.Ihre ZivagAnbieter Zivag Verwaltungen AG  Weltpostrasse 20 3000 Bern 16Kontakt Stettler Janine  031 350 22 77  031 350 22 77  Nummer anzeigen Inseratenummer3001857788Objekt-Ref.70013.01.0003",3001857788
https://www.homegate.ch/mieten/3001821523,1450,2502,Biel/Bienne,Bözingenstrasse 85,1720,3.5,92.0,0,True," Miete CHF 1’720.–  Zimmer  3.5  Fläche  92 m2Bözingenstrasse 85, 2502 Biel/BienneDemografie und Steuern im Überblick: Gemeinde-Ratgeber für 2502 Biel/BienneVerfügbarkeitVerfügbar ab:SofortEntspannt umziehen: Kostenlose Offerten für Umzug und ReinigungKostenNettomiete:CHF 1’450.– Nebenkosten:CHF 270.– Miete:CHF 1’720.– Alternative zum Mietzinsdepot: Jahresprämie ab CHF 216.70 (aktuell zusätzliche 20% Rabatt)Einfach und schnell zum Betreibungsauszug: Jetzt online bestellen für CHF 29.–EckdatenObjekttyp:WohnungAnzahl Zimmer: 3.5 Etage: 1 Wohnfläche: 92 m2Merkmale und AusstattungBalkon / TerrasseKabel-TVAussichtLiftBeschreibung""Wohnen an urbaner Lage!""Direkt über unserem Garagenbetrieb vermieten wir diese grosszügige und attraktive 3.5-Zimmerwohnung ab sofort oder nach Vereinbarung.Die Wohnung verfügt über folgende Eigenschaften:grosse Einbauschränke im Eingangsbereicheine charmante rustikale Küche mit FensterBackofen auf SichthöheSchlafräume mit hellen LaminatbödenWohnzimmer/Korridor mit PlattenbodenNasszellen mit Badewanne und Duschkabinegemütlicher Balkon mit Hochbeet zum verweilenWohnung verfügt über BodenheizungMit den öffentlichen Verkehrsmitteln erreichen Sie den Bahnhof innert 13 Minuten und den Bielersee innert 20 Minuten. Die Bushaltestelle ist in 2 Minuten zu Fuss zu erreichen. Die Autobahnauffahrt können sie mit Ihrem Auto innert 5 Minuten erreichen.In der näheren Umgebung finden Sie mehrere kulinarische Angebote. Zu Fuss erreichen Sie in 5 - 8 Minuten diverse Einkaufsmöglichkeiten. Fitness-Studios und Schulen in ca. 10 Minuten.Haben wir Ihr Interesse geweckt? Dann besichtigen Sie die Wohnung, es lohnt sich! Wir würden uns sehr über Ihre Kontaktaufnahme freuen.Zur Info: Parkplätze bei der Liegenschaft können leider keine angeboten werden.BesichtigungSie erreichen uns während den Bürozeiten. Online Live-Besichtigungen  Kontakt für Besichtigung  Merbag Immobilien AG  044 732 56 17  044 732 56 17  Nummer anzeigen Anbieter Merbag Immobilien AG  Zürcherstrasse 109 8952 SchlierenKontakt Merbag Immobilien AG  0447325416  0447325416  Nummer anzeigen Inseratenummer3001821523Objekt-Ref.225.3500.vljqb.ypet5",3001821523
https://www.homegate.ch/mieten/3001866112,1490,2502,Biel/Bienne,Falkenstrasse 6,1720,2.5,87.0,2018,True," Miete CHF 1’720.–  Zimmer  2.5  Fläche  87 m2Falkenstrasse 6, 2502 Biel/BienneDemografie und Steuern im Überblick: Gemeinde-Ratgeber für 2502 Biel/BienneVerfügbarkeitVerfügbar ab:Nach VereinbarungEntspannt umziehen: Kostenlose Offerten für Umzug und ReinigungKostenNettomiete:CHF 1’490.– Nebenkosten:CHF 230.– Miete:CHF 1’720.– Alternative zum Mietzinsdepot: Jahresprämie ab CHF 216.70 (aktuell zusätzliche 20% Rabatt)Einfach und schnell zum Betreibungsauszug: Jetzt online bestellen für CHF 29.–EckdatenObjekttyp:WohnungAnzahl Zimmer: 2.5 Etage: 2 Anzahl Etagen: 3 Wohnfläche: 87 m2Baujahr: 2018 Merkmale und AusstattungBalkon / TerrasseKabel-TVKinderfreundlichParkplatzLiftBeschreibung""Grosszügigen 2.5-Zimmerwohnung an der Falkenstrasse, Biel""So nah und doch so fern vom Trubel der Stadt wartet an der Falkenstrasse 6 in Biel eine grosszügige 2.5-Zimmerwohnung auf ihren Mieter.Erleben Sie modernstes und schönstes Wohnen in der topmodernen und 87 m² grossen Wohnung. Die grossen Fenster lassen die Zimmer hell und freundlich wirken und die 15 m² Loggia lädt zum Verweilen ein.Zudem verfügt die Wohnung über:Bodenheizung in allen ZimmernModerne, offene KücheBadezimmer mit BadewanneWaschmaschine und Tumbler in der WohnungReduit in der WohnungGlasfaseranschlussGrosses KellerabteilLiftBei den Fotos handelt es sich um Beispielbilder.Eine gemeinsame Grünfläche und die Einstellhalle verbinden die insgesamt 6 Mehrfamilienhäuser und runden das Angebot ab.Haben wir Ihr Interesse geweckt?Dann kontaktieren Sie uns und überzeugen Sie sich persönlich. Wir vereinbaren gerne einen unverbindlichen Besichtigungstermin mit Ihnen. ------------------------------------------------------------------------------Si proche et pourtant si loin de l'agitation de la ville, a la Rue du Faucon 6 à Bienne, un appartement spacieux de 2.5 pièces attend son locataire.Vivez la vie la plus moderne et la plus belle dans cet appartement ultramoderne de 87 m². Les grandes baies vitrées rendent les pièces lumineuses et conviviales et la loggia de 15 m² invite à la flânerie.En outre, l'appartement a :Chauffage au sol dans toutes les piècesCuisine moderne et ouverteSalle de bain avec baignoireLave-linge et sèche-linge dans l'appartementReduit dans l'appartementconnexion par fibre optiqueGrand compartiment caveélévateurLes photos sont des exemples.Les six immeubles résidentiels sont reliés par un espace vert en commun et un parking souterrain qui complètent l'offre.Est-ce que nous avons pu susciter votre intérêt? N'hésitez pas à nous contacter et convainquez-vous personnellement. Nous convenons très volontiers avec vous une visite qui n'engage à rien.Anbieter MB2 Immobilien AG  Mühlebrücke 2 2500 Biel 1Kontakt Talila Graf  +41323281800  +41323281800  Nummer anzeigen Inseratenummer3001866112Objekt-Ref.1053078.34eb7eaf-d292-11ec-842e-005056bdbc06",3001866112
https://www.homegate.ch/mieten/3001841975,1500,2502,Biel/Bienne,Mittelstrasse 9,1800,4.5,98.0,2007,True," Miete CHF 1’800.–  Zimmer  4.5  Fläche  98 m2Mittelstrasse 9, 2502 Biel/BienneDemografie und Steuern im Überblick: Gemeinde-Ratgeber für 2502 Biel/BienneVerfügbarkeitVerfügbar ab:01.07.2022Entspannt umziehen: Kostenlose Offerten für Umzug und ReinigungKostenNettomiete:CHF 1’500.– Nebenkosten:CHF 300.– Miete:CHF 1’800.– Alternative zum Mietzinsdepot: Jahresprämie ab CHF 226.80 (aktuell zusätzliche 20% Rabatt)Einfach und schnell zum Betreibungsauszug: Jetzt online bestellen für CHF 29.–EckdatenObjekttyp:Maisonette / DuplexAnzahl Zimmer: 4.5 Etage: 2 Anzahl Etagen: 3 Wohnfläche: 98 m2Baujahr: 2007 Merkmale und AusstattungBalkon / TerrasseKabel-TVKinderfreundlichGarageLiftBeschreibung""4.5-Zimmer-Duplexwohnung mit Balkon""Auf den 1. Juli 2022 ist im Stadtzentrum eine helle, moderne 4.5-Zimmer-Duplex-Maisonettewohnung mit Balkon zu vermieten. Die Wohnung ist mit einer offenen Küche mit Granitabdeckung und einem eigenen Waschturm ausgebaut. In den Schlafzimmern befindet sich heller Eichenparkett.  Auf Wunsch kann ein Einstellhallenplatz (140.00/mtl.) dazu gemietet werden.Anbieter Helbling Immobilien & Verwaltungs AG  Badhausstrasse 32 2503 BielKontakt +41-323293840  +41-323293840  Nummer anzeigen Inseratenummer3001841975Objekt-Ref.MS.9.DUPL (3119487)",3001841975
https://www.homegate.ch/mieten/3001426419,1550,2502,Biel/Bienne,Bözingenstrasse 31,1800,1.0,98.0,2020,True," Grundriss Loft_001.pdf  Miete CHF 1’800.–  Zimmer  1  Fläche  98 m2Bözingenstrasse 31, 2502 Biel/BienneDemografie und Steuern im Überblick: Gemeinde-Ratgeber für 2502 Biel/BienneVerfügbarkeitVerfügbar ab:Nach VereinbarungEntspannt umziehen: Kostenlose Offerten für Umzug und ReinigungKostenNettomiete:CHF 1’550.– Nebenkosten:CHF 250.– Miete:CHF 1’800.– Alternative zum Mietzinsdepot: Jahresprämie ab CHF 226.80 (aktuell zusätzliche 20% Rabatt)Einfach und schnell zum Betreibungsauszug: Jetzt online bestellen für CHF 29.–EckdatenObjekttyp:LoftAnzahl Zimmer: 1 Etage: EG Wohnfläche: 98 m2Letztes Renovationsjahr: 2020 Merkmale und AusstattungBalkon / TerrasseWasseranschlussBeschreibung""Sonnige Loftwohnung mit eigenem Sitzplatz""Die bezaubernde Loftwohnung befindet sich in ""La Centrale"", der ehemaligen, altehrwürdigen Uhrengehäusefabrik, in welcher im 2020 neue Loft-Wohnungen erstellt wurden.Bei einem Mietvertragsabschluss vor dem 30.06.2022 schenken wir Ihnen die ersten zwei Nettomietzinse ab Mietbeginn!Die Wohnung verfügt über folgende Vorzüge:- Sitzplatz zur alleinigen Nutzung (9.05 m2)- Lichtdurchflutete Räume aufgrund der übergrossen Fenster- Die spezielle Raumhöhe bietet zusätzliches Wohnraumbehagen - Modernste Küche mit Glaskeramikkochfeld - Kühlschrank mit grossem Gefrierfach - Badezimmer mit grosszügiger Dusche und WC - Eigener Waschturm mit Waschmaschine und Tumbler- Mediterrane Plattenböden (siehe Grundrissplan)- Eichenholzparkett geölt im Schlafbereich- Haustiere sind erlaubtRufen Sie uns an, damit auch Sie sich von dieser besonderen Wohnung überzeugen lassen können! Wir freuen uns auf Sie.Anbieter v.FISCHER Immobilien AG  Weltpoststrasse 5 3015 BernKontakt Angelina Schmid  +41 31 326 00 37  +41 31 326 00 37  Nummer anzeigen Inseratenummer3001426419Objekt-Ref.25021.01.0001",3001426419
https://www.homegate.ch/mieten/3001835285,1650,2502,Biel/Bienne,Jakob-Stämpfli-Strasse 112a,1860,3.5,82.0,0,True," 360° Rundgang  Grundrissplan  Miete CHF 1’860.–  Zimmer  3.5  Fläche  82 m2Jakob-Stämpfli-Strasse 112a, 2502 Biel/BienneDemografie und Steuern im Überblick: Gemeinde-Ratgeber für 2502 Biel/BienneVerfügbarkeitVerfügbar ab:01.07.2022Entspannt umziehen: Kostenlose Offerten für Umzug und ReinigungKostenNettomiete:CHF 1’650.– Nebenkosten:CHF 210.– Miete:CHF 1’860.– Alternative zum Mietzinsdepot: Jahresprämie ab CHF 234.40 (aktuell zusätzliche 20% Rabatt)Einfach und schnell zum Betreibungsauszug: Jetzt online bestellen für CHF 29.–EckdatenObjekttyp:WohnungAnzahl Zimmer: 3.5 Etage: 2 Anzahl Etagen: 5 Wohnfläche: 82 m2Merkmale und AusstattungBalkon / TerrasseAussichtRollstuhlgängigBeschreibung""Moderne Wohnung mit Loggia im Jardin du Paradis""Wir vermieten per 1. Juli 2022 oder nach Vereinbarung diese moderne 3.5-Zimmerwohnung mit Loggia im 2. OG. Die Wohnung bietet Ihnen folgende Vorteile:lichtdurchfluteter und offener Wohn-/Essbereichmoderne Küche mit Arbeitsplatte aus Granit, Geschirrspüler, Glaskeramikkochfeld und hochliegendem Backofengrosses Badezimmer mit Badewanneseparates Badezimmer mit Dusche heller Parkett in den Schlafzimmern, beige Bodenplatten im Korridor, Küchenbereich, Wohnzimmer und in den Badezimmern.integrierte Einbauschränke im großzügigen Eingangsbereichprivater Waschturm (Waschmaschine / Tumbler) im Réduitgemütliche Loggia mit Holzboden Die Liegenschaft ist mit modernster Haustechnik ausgestattet (kontrollierte Wohnungslüftung (Minergie), Free Cooling-System, Gegensprechanlage mit Videofunktion, Briefkastenanlage mit Paketboxen usw.)Ein grosses Kellerabteil im UG gehört zur Wohnung dazu und die verfügbaren Einstellhallenparkplätze für CHF 130.00 / Monat runden unser attraktives Angebot ab.Haben wir Ihr Interesse geweckt? Wir freuen uns auf Ihre Kontaktaufnahme!WebseiteBesichtigung Online Live-Besichtigungen  Kontakt für Besichtigung  Kevin Salihi  031 963 03 75  031 963 03 75  Nummer anzeigen Anbieter Previs Vorsorge  Brückfeldstrasse 16 3001 BernKontakt Kevin Salihi  031 963 03 75  031 963 03 75  Nummer anzeigen Inseratenummer3001835285Objekt-Ref.24911.01.0204",3001835285
https://www.homegate.ch/mieten/3001371504,1590,2502,Biel/Bienne,Mittelstrasse 7,1890,4.5,120.0,0,True," Miete CHF 1’890.–  Zimmer  4.5  Fläche  120 m2Mittelstrasse 7, 2502 Biel/BienneDemografie und Steuern im Überblick: Gemeinde-Ratgeber für 2502 Biel/BienneVerfügbarkeitVerfügbar ab:SofortEntspannt umziehen: Kostenlose Offerten für Umzug und ReinigungKostenNettomiete:CHF 1’590.– Nebenkosten:CHF 300.– Miete:CHF 1’890.– Alternative zum Mietzinsdepot: Jahresprämie ab CHF 238.10 (aktuell zusätzliche 20% Rabatt)Einfach und schnell zum Betreibungsauszug: Jetzt online bestellen für CHF 29.–EckdatenObjekttyp:DachwohnungAnzahl Zimmer: 4.5 Etage: 3 Wohnfläche: 120 m2Merkmale und AusstattungBalkon / TerrasseGarageLiftBeschreibung""4.5-Zimmer-Duplex-Dachwohnung mit Terrasse""Die lichtdurchflutete 4.5-Zimmer-Duplex-Dachwohnung mit Terrasse und neuer Küche sucht eine(n) neue(n) Bewohner/in. Die Wohnung verfügt über einen hellen Plattenboden, die Schlafräume sind mit Parkett ausgestattet. Die gegen Norden ausgerichtetet Terrasse lädt zum gemütlichen ausklingen des Feierabends ein. Auf Wunsch kann ein Einstellhallenplatz CHF 140.00 / mtl. dazu gemietet werden. Haben wir Ihr Interesse geweckt? Gerne erwarten wir Ihre Kontaktaufnahme für einen unverbindlichen Besichtigungstermin.Besichtigung Online Live-Besichtigungen  Kontakt für Besichtigung  Deborah Sabato  +41-323293842  +41-323293842  Nummer anzeigen Anbieter Helbling Immobilien & Verwaltungs AG  Badhausstrasse 32 2503 BielKontakt +41-323293840  +41-323293840  Nummer anzeigen Inseratenummer3001371504Objekt-Ref.Mittelstrasse 7.(3400253)",3001371504
https://www.homegate.ch/mieten/3001556396,1675,2502,Biel/Bienne,Jakob-Stämpfli-Strasse 114a,1895,3.5,86.0,0,True," 360° Rundgang  Grundrissplan  Miete CHF 1’895.–  Zimmer  3.5  Fläche  86 m2Jakob-Stämpfli-Strasse 114a, 2502 Biel/BienneDemografie und Steuern im Überblick: Gemeinde-Ratgeber für 2502 Biel/BienneVerfügbarkeitVerfügbar ab:SofortEntspannt umziehen: Kostenlose Offerten für Umzug und ReinigungKostenNettomiete:CHF 1’675.– Nebenkosten:CHF 220.– Miete:CHF 1’895.– Alternative zum Mietzinsdepot: Jahresprämie ab CHF 238.80 (aktuell zusätzliche 20% Rabatt)Einfach und schnell zum Betreibungsauszug: Jetzt online bestellen für CHF 29.–EckdatenObjekttyp:WohnungAnzahl Zimmer: 3.5 Etage: 5 Anzahl Etagen: 6 Wohnfläche: 86 m2Merkmale und AusstattungBalkon / TerrasseAussichtRollstuhlgängigBeschreibung""Moderne 3.5-Zimmerwohnung im Jardin du Paradis""Im Wohnpark ""Jardin du Paradis"" vermieten wir per 01.04.2022 oder nach Vereinbarung diese moderne 3.5-Zimmer-Neubauwohnung mit Loggia im 5. OG (mit Lift). Die Wohnung bietet Ihnen folgende Vorteile:heller und offener Wohn-/Essbereichgrosse Küche mit Arbeitsplatte aus Granit, Geschirrspüler, Glaskeramikkochfeld und hochliegendem Backofenmodernes Badezimmer mit Badewanne und 2. Badezimmer mit Dusche (eine Duschkabine kann auf Wunsch eingebaut werden) dunkler Parkettboden in den Schlafzimmern und dunkle Bodenplatten mit Holzstruktur im Wohnzimmer, Korridor, Küchenbereich und in den Badezimmernmehrere Einbauschränke und die integrierte Garderobe bieten zusätzlichen Stauraum im Eingangsbereichprivater Waschturm (Waschmaschine / Tumbler) im separaten Réduitgedeckte Loggia mit Holzboden und schönem Ausblick die Liegenschaft ist mit modernster Haustechnik ausgestattet (kontrollierte Wohnungslüftung (Minergie), Free-Cooling-System, Gegensprechanlage mit Videofunktion, Briefkastenanlage mit Paketboxen, usw.)Das zur Wohnung gehörende Kellerabteil und die verfügbaren Einstellhallenparkplätze (CHF 130.00 / Monat) runden unser Angebot ab. Weitere Angaben entnehmen Sie bitte dem beigefügten Grundrissplan (PDF-Datei).Haben wir Ihr Interesse geweckt? Wir freuen uns auf Ihre Kontaktaufnahme!WebseiteBesichtigung Online Live-Besichtigungen  Kontakt für Besichtigung  Kevin Salihi  031 963 03 75  031 963 03 75  Nummer anzeigen Anbieter Previs Vorsorge  Brückfeldstrasse 16 3001 BernKontakt Kevin Salihi  031 963 03 75  031 963 03 75  Nummer anzeigen Inseratenummer3001556396Objekt-Ref.24914.01.0502",3001556396
https://www.homegate.ch/mieten/3001551639,1675,2502,Biel/Bienne,Jakob-Stämpfli-Strasse 112b,1895,3.5,86.0,0,True," 360° Rundgang  Grundrissplan  Miete CHF 1’895.–  Zimmer  3.5  Fläche  86 m2Jakob-Stämpfli-Strasse 112b, 2502 Biel/BienneDemografie und Steuern im Überblick: Gemeinde-Ratgeber für 2502 Biel/BienneVerfügbarkeitVerfügbar ab:SofortEntspannt umziehen: Kostenlose Offerten für Umzug und ReinigungKostenNettomiete:CHF 1’675.– Nebenkosten:CHF 220.– Miete:CHF 1’895.– Alternative zum Mietzinsdepot: Jahresprämie ab CHF 238.80 (aktuell zusätzliche 20% Rabatt)Einfach und schnell zum Betreibungsauszug: Jetzt online bestellen für CHF 29.–EckdatenObjekttyp:WohnungAnzahl Zimmer: 3.5 Etage: 3 Anzahl Etagen: 6 Wohnfläche: 86 m2Merkmale und AusstattungBalkon / TerrasseAussichtRollstuhlgängigBeschreibung""3.5-Zimmer-Neubauwohnung an der Schüssinsel zu vermieten""An der schönen Schüssinsel in Biel (Jakob-Stämpfli-Strasse 112b) vermieten wir per sofort oder nach Vereinbarung diese moderne 3.5-Zimmer-Neubauwohnung im 3. Obergeschoss (mit Lift). Die Wohnung bietet Ihnen folgendes:lichtdurchflutetes Wohn-/Esszimmer mit Blick auf das neue Omega-Gebäude und die Bieler Schüssinselmoderne und grosse Küche mit Granitabdeckung, Geschirrspüler, Glaskeramikkochfeld und hochliegendem Backofenpflegeleichte Bodenplatten mit Holzstruktur im Wohn-/Essbereich, Korridor und in den Badezimmerngeräucherter Eichenparkett in den Schlafräumenmodernes Badezimmer mit Badewanne und 2. Badezimmer mit Duschepraktische Einbauschränke mit integrierter Garderobe im Eingangsbereichprivate Waschmaschine und Tumbler im Réduitgemütliche Loggia mit Abendsonnedie Liegenschaft ist mit modernster Haustechnik ausgestattet (kontrollierte Wohnungslüftung (Minergie), Free-Cooling-System, Gegensprechanlage mit Videofunktion, Briefkastenanlage mit Paketboxen, usw.)Das grosse Kellerabteil im UG und die verfügbaren Einstellhallenparkplätze (CHF 130.00 / Monat) runden unser Angebot ab. Weitere Angaben entnehmen Sie bitte dem beigefügten Grundrissplan.Haben wir Ihr Interesse geweckt? Wir freuen uns auf Ihre Kontaktaufnahme und eine unverbindliche Besichtigung!WebseiteBesichtigung Online Live-Besichtigungen  Kontakt für Besichtigung  Kevin Salihi  031 963 03 75  031 963 03 75  Nummer anzeigen Anbieter Previs Vorsorge  Brückfeldstrasse 16 3001 BernKontakt Kevin Salihi  031 963 03 75  031 963 03 75  Nummer anzeigen Inseratenummer3001551639Objekt-Ref.24912.01.0302",3001551639
https://www.homegate.ch/mieten/3001725191,1675,2502,Biel/Bienne,Jakob-Stämpfli-Strasse 116a,1895,3.5,86.0,0,True," 360° Rundgang  Grundrissplan  Miete CHF 1’895.–  Zimmer  3.5  Fläche  86 m2Jakob-Stämpfli-Strasse 116a, 2502 Biel/BienneDemografie und Steuern im Überblick: Gemeinde-Ratgeber für 2502 Biel/BienneVerfügbarkeitVerfügbar ab:SofortEntspannt umziehen: Kostenlose Offerten für Umzug und ReinigungKostenNettomiete:CHF 1’675.– Nebenkosten:CHF 220.– Miete:CHF 1’895.– Alternative zum Mietzinsdepot: Jahresprämie ab CHF 238.80 (aktuell zusätzliche 20% Rabatt)Einfach und schnell zum Betreibungsauszug: Jetzt online bestellen für CHF 29.–EckdatenObjekttyp:WohnungAnzahl Zimmer: 3.5 Etage: 4 Anzahl Etagen: 5 Wohnfläche: 86 m2Merkmale und AusstattungBalkon / TerrasseAussichtRollstuhlgängigBeschreibung""3.5-Zimmerwohnung mit Loggia im Bieler Schüssparadies!""Im Wohnpark ""Jardin du Paradis"" - an der Jakob-Stämpfli-Strasse 116a in Biel - vermieten wir per sofort oder nach Vereinbarung diese moderne 3.5-Zimmerwohnung mit Loggia im 4. OG (mit Lift).Die Wohnung bietet Ihnen folgende Vorteile:heller und offener Wohn-/Essbereichgrosse Küche mit Arbeitsplatte aus Granit, Geschirrspüler, Glaskeramikkochfeld und hochliegendem Backofenmodernes Badezimmer mit Badewanne und 2. Badezimmer mit Dusche (eine Duschkabine kann auf Wunsch eingebaut werden) dunkle Parkettböden in den beiden Schlafzimmern und dunkle Bodenplatten mit Holzstruktur im Wohnzimmer, Korridor, Küchenbereich und in den Badezimmernmehrere Einbauschränke und die integrierte Garderobe bieten zusätzlichen Stauraum im Eingangsbereichprivater Waschturm (Waschmaschine / Tumbler) im separaten Réduit, welches ebenfalls noch Stauraum bietetgedeckte Loggia mit Holzboden und schönem Ausblick die Liegenschaft ist mit modernster Haustechnik ausgestattet (kontrollierte Wohnungslüftung (Minergie), Free-Cooling-System, Gegensprechanlage mit Videofunktion, Briefkastenanlage mit Paketboxen, usw.)Das zur Wohnung gehörende Kellerabteil und die verfügbaren Einstellhallenparkplätze (CHF 130.00 / Monat) runden unser Angebot ab. Die Fotos stammen aus einer identischen Wohnung in einer anderen Etage des Gebäudes. Weitere Angaben entnehmen Sie bitte dem beigefügten Grundrissplan (PDF-Datei).Haben wir Ihr Interesse geweckt? Wir freuen uns auf Ihre Kontaktaufnahme und eine unverbindliche Besichtigung der schönen Wohnung!WebseiteBesichtigung Online Live-Besichtigungen  Kontakt für Besichtigung  Kevin Salihi  031 963 03 75  031 963 03 75  Nummer anzeigen Anbieter Previs Vorsorge  Brückfeldstrasse 16 3001 BernKontakt Kevin Salihi  031 963 03 75  031 963 03 75  Nummer anzeigen Inseratenummer3001725191Objekt-Ref.24917.01.0403",3001725191
https://www.homegate.ch/mieten/3001155009,1650,2502,Biel/Bienne,Bözingenstrasse 31,1900,1.0,82.0,2020,True," Loft_007.pdf  Miete CHF 1’900.–  Zimmer  1  Fläche  82 m2Bözingenstrasse 31, 2502 Biel/BienneDemografie und Steuern im Überblick: Gemeinde-Ratgeber für 2502 Biel/BienneVerfügbarkeitVerfügbar ab:Nach VereinbarungEntspannt umziehen: Kostenlose Offerten für Umzug und ReinigungKostenNettomiete:CHF 1’650.– Nebenkosten:CHF 250.– Miete:CHF 1’900.– Alternative zum Mietzinsdepot: Jahresprämie ab CHF 239.40 (aktuell zusätzliche 20% Rabatt)Einfach und schnell zum Betreibungsauszug: Jetzt online bestellen für CHF 29.–EckdatenObjekttyp:LoftAnzahl Zimmer: 1 Etage: EG Wohnfläche: 82 m2Letztes Renovationsjahr: 2020 Merkmale und AusstattungBalkon / TerrasseBeschreibung""Mediterrane Loftwohnung mit grosser Terrasse""Die Wohnung befindet sich in ""La Centrale"", der ehemaligen, altehrwürdigen Uhrengehäusefabrik, in welcher im 2020 neue Loft-Wohnungen erstellt wurden.Bei einem Mietvertragsabschluss vor dem 30.06.2022 schenken wir Ihnen die ersten zwei Nettomietzinse ab Mietbeginn!Die Wohnung verfügt über folgende Vorzüge:- Sehr grosse Terrasse zur alleinigen Nutzung (27.18 m2)- Lichtdurchflutete Räume aufgrund der vielen Fenster- Die spezielle Raumhöhe bietet zusätzliches Wohnraumbehagen - Modernste Küche mit viel Stauraum- Badezimmer mit grosszügiger Dusche- Eigener Waschturm- Mediterrane Plattenböden- Eichenholzparkett geölt im Schlafbereich- Haustiere sind erlaubtHaben wir Ihr Interesse geweckt? Wir freuen uns auf Ihren Anruf!Anbieter v.FISCHER Immobilien AG  Weltpoststrasse 5 3015 BernKontakt Angelina Schmid  +41 31 326 00 37  +41 31 326 00 37  Nummer anzeigen Inseratenummer3001155009Objekt-Ref.25021.01.0007",3001155009
